STATION,STATION_NAME,DATE,HPCP,Measurement Flag,Quality Flag
COOP:055881,NEDERLAND 5 NNW CO US,20060907 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060907 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060907 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060908 17:00,0.3, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060908 21:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060908 22:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060909 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060909 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060916 13:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060921 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060921 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060922 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060922 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060922 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060922 19:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060922 20:00,0.3, , 
COOP:055881,NEDERLAND 5 NNW CO US,20060922 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061001 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20061008 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061009 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061009 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061010 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061014 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061014 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061017 13:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061017 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061017 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061017 19:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061017 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061018 01:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061018 03:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061018 13:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061020 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061020 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061021 06:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061021 10:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061022 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061022 08:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20061031 03:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20061031 14:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20061101 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20061101 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20061112 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061113 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061114 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061114 09:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061114 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061114 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061128 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061128 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061128 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061128 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061128 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061128 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061128 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061129 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061129 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061129 10:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061130 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20061130 14:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20061201 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20061201 01:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20061201 02:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20061201 03:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070101 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070101 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070104 16:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070104 17:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20070201 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20070201 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20070203 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070203 15:00,0.3, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070208 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070212 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070212 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070213 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070214 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070215 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070216 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070216 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070216 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070219 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070219 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070225 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070226 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070227 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070228 09:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070228 10:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070228 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070228 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070228 19:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070301 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20070301 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070302 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070307 14:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070401 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070401 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070501 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070501 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070501 07:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070501 08:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20070501 10:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20070501 11:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070601 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070601 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070614 14:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070614 16:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070701 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070701 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070702 07:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070704 15:00,0.4, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070707 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070708 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070711 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070713 21:00,0.3, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070714 11:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070715 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070715 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070718 17:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070718 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070725 09:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070725 10:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070725 14:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070725 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070726 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070726 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070727 12:00,0.7, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070727 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070727 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070728 09:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070728 10:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070728 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070728 19:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070730 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070801 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20070803 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070803 03:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070805 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070806 07:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20070806 09:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20070807 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070807 13:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070808 01:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070810 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070818 14:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070818 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070818 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070818 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070823 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070823 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070824 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070827 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070827 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070827 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070828 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070828 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070829 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070830 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070831 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070901 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20070901 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070904 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070904 15:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070905 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070906 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070909 19:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070915 03:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070916 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070917 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070923 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070923 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070924 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070924 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20070930 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071001 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20071002 03:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071013 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 03:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 05:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 09:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071014 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071017 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071021 05:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071021 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071031 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071031 13:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20071101 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20071101 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20071101 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071120 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071121 04:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071121 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071121 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071121 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071128 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071130 13:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20071201 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20071201 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20071205 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 03:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071206 19:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 13:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071207 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071208 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071208 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071209 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071209 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071211 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071212 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071214 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071221 09:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071221 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071222 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071225 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071225 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071225 11:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071226 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20071227 15:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080101 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080101 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080102 14:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080102 15:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20080201 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20080201 01:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20080201 09:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20080201 10:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080301 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080301 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080305 12:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080305 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080309 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080312 16:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080401 00:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080401 01:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080401 08:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080401 10:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080430 13:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080430 14:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20080501 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20080501 01:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20080601 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20080601 01:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20080602 15:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20080602 16:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080610 13:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080623 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080630 11:00,999.99,[, 
COOP:055881,NEDERLAND 5 NNW CO US,20080701 00:00,999.99,], 
COOP:055881,NEDERLAND 5 NNW CO US,20080701 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20080707 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080707 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080717 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080717 19:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080721 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080723 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080723 20:00,0.4, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080724 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080729 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080801 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20080803 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080803 15:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080804 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080806 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080806 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080806 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080807 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080809 13:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080809 14:00,0.6, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080810 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080810 13:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080811 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080814 03:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080814 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080815 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080815 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080815 10:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080815 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080815 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080815 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 00:00,0.4, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 02:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 05:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 06:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 07:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080816 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080817 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080823 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080824 11:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080825 11:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080826 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080831 13:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080901 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20080901 05:00,999.99,{, 
COOP:055881,NEDERLAND 5 NNW CO US,20080901 08:00,999.99,}, 
COOP:055881,NEDERLAND 5 NNW CO US,20080905 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080905 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080905 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080911 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080911 19:00,0.2, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080911 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080911 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080911 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080912 00:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080912 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080912 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080912 05:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080912 06:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080912 12:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080912 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080913 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080918 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080920 17:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080920 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20080920 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081001 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20081005 16:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081011 20:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081011 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081011 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081012 02:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081012 18:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081012 22:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081021 14:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081021 15:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081021 21:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081022 04:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081101 01:00,0.0,g, 
COOP:055881,NEDERLAND 5 NNW CO US,20081105 23:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081106 01:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081113 08:00,0.1, , 
COOP:055881,NEDERLAND 5 NNW CO US,20081114 06:00,0.1, , 
